_id,date,gender,race,agebook,agecurr
60415,1/26/2018,M,B,41,41
60416,1/26/2018,M,B,23,24
60417,1/26/2018,M,B,21,21
60418,1/26/2018,M,B,20,20
60419,1/26/2018,M,B,38,38
60420,1/26/2018,M,B,25,25
60421,1/26/2018,M,W,65,65
60422,1/26/2018,M,B,26,26
60423,1/26/2018,M,B,21,21
60424,1/26/2018,M,W,31,31
60425,1/26/2018,M,W,59,59
60426,1/26/2018,M,B,22,22
60427,1/26/2018,M,B,31,31
60428,1/26/2018,M,W,41,42
60429,1/26/2018,M,B,21,21
60430,1/26/2018,M,W,30,30
60431,1/26/2018,M,W,38,38
60432,1/26/2018,M,B,31,31
60433,1/26/2018,M,B,41,41
60434,1/26/2018,M,B,45,45
60435,1/26/2018,M,B,22,22
60436,1/26/2018,M,B,26,26
60437,1/26/2018,M,B,23,26
60438,1/26/2018,M,B,25,28
60439,1/26/2018,M,B,17,19
60440,1/26/2018,M,B,17,19
60441,1/26/2018,M,B,23,25
60442,1/26/2018,M,B,25,27
60443,1/26/2018,M,B,28,30
60444,1/26/2018,M,W,32,34
60445,1/26/2018,M,B,26,28
60446,1/26/2018,M,B,21,22
60447,1/26/2018,M,B,30,32
60448,1/26/2018,M,B,16,18
60449,1/26/2018,M,B,26,27
60450,1/26/2018,M,B,52,53
60451,1/26/2018,M,B,28,30
60452,1/26/2018,M,B,20,21
60453,1/26/2018,M,W,23,24
60454,1/26/2018,M,B,48,49
60455,1/26/2018,M,B,18,19
60456,1/26/2018,M,B,29,30
60457,1/26/2018,M,W,49,50
60458,1/26/2018,M,B,23,24
60459,1/26/2018,M,B,56,57
60460,1/26/2018,M,B,23,24
60461,1/26/2018,M,B,25,26
60462,1/26/2018,M,B,43,44
60463,1/26/2018,M,B,28,29
60464,1/26/2018,M,W,62,63
60465,1/26/2018,M,B,25,26
60466,1/26/2018,M,B,31,32
60467,1/26/2018,M,B,24,25
60468,1/26/2018,M,B,25,25
60469,1/26/2018,M,B,31,32
60470,1/26/2018,M,W,32,33
60471,1/26/2018,M,B,40,41
60472,1/26/2018,M,B,42,43
60473,1/26/2018,M,B,20,20
60474,1/26/2018,M,B,52,53
60475,1/26/2018,M,B,25,25
60476,1/26/2018,M,B,21,21
60477,1/26/2018,M,B,21,21
60478,1/26/2018,M,B,44,44
60479,1/26/2018,M,W,33,33
60480,1/26/2018,M,B,29,29
60481,1/26/2018,M,B,36,36
60482,1/26/2018,M,W,52,52
60483,1/26/2018,M,B,56,57
60484,1/26/2018,M,B,30,30
60485,1/26/2018,M,B,25,25
60486,1/26/2018,M,B,25,27
60487,1/26/2018,M,B,22,24
60488,1/26/2018,M,B,36,38
60489,1/26/2018,M,B,26,28
60490,1/26/2018,M,B,29,30
60491,1/26/2018,M,B,22,24
60492,1/26/2018,M,B,25,26
60493,1/26/2018,M,B,26,27
60494,1/26/2018,M,W,30,32
60495,1/26/2018,M,B,29,30
60496,1/26/2018,M,W,38,40
60497,1/26/2018,M,B,26,28
60498,1/26/2018,M,B,34,36
60499,1/26/2018,M,B,28,29
60500,1/26/2018,M,B,50,51
60501,1/26/2018,M,B,24,25
60502,1/26/2018,M,B,61,62
60503,1/26/2018,M,B,23,24
60504,1/26/2018,M,W,23,24
60505,1/26/2018,M,B,31,32
60506,1/26/2018,M,W,30,31
60507,1/26/2018,M,B,25,26
60508,1/26/2018,M,B,18,19
60509,1/26/2018,M,B,19,19
60510,1/26/2018,M,W,31,31
60511,1/26/2018,M,B,52,53
60512,1/26/2018,M,W,26,27
60513,1/26/2018,M,B,20,21
60514,1/26/2018,M,B,24,25
60515,1/26/2018,M,B,38,38
60516,1/26/2018,M,W,38,38
60517,1/26/2018,M,W,37,37
60518,1/26/2018,M,B,43,44
60519,1/26/2018,M,W,26,26
60520,1/26/2018,M,B,28,29
60521,1/26/2018,M,B,26,26
60522,1/26/2018,M,B,36,36
60523,1/26/2018,M,B,25,25
60524,1/26/2018,M,B,24,24
60525,1/26/2018,M,W,46,46
60526,1/26/2018,M,W,34,34
60527,1/26/2018,M,B,36,36
60528,1/26/2018,M,B,29,30
60529,1/26/2018,M,B,31,32
60530,1/26/2018,M,B,24,24
60531,1/26/2018,M,B,26,26
60532,1/26/2018,M,B,50,50
60533,1/26/2018,M,B,44,44
60534,1/26/2018,M,B,28,28
60535,1/26/2018,M,B,27,27
60536,1/26/2018,M,B,21,21
60537,1/26/2018,M,B,24,24
60538,1/26/2018,M,B,33,33
60539,1/26/2018,M,W,34,35
60540,1/26/2018,M,B,40,41
60541,1/26/2018,M,W,32,33
60542,1/26/2018,M,B,49,49
60543,1/26/2018,M,B,20,20
60544,1/26/2018,M,W,22,22
60545,1/26/2018,M,W,42,42
60546,1/26/2018,M,W,57,57
60547,1/26/2018,F,B,33,33
60548,1/26/2018,M,B,39,39
60549,1/26/2018,M,B,25,25
60550,1/26/2018,M,B,27,27
60551,1/26/2018,M,B,48,48
60552,1/26/2018,M,W,55,55
60553,1/26/2018,M,B,44,44
60554,1/26/2018,M,B,20,20
60555,1/26/2018,M,B,28,28
60556,1/26/2018,M,W,37,37
60557,1/26/2018,M,W,27,27
60558,1/26/2018,M,W,34,34
60559,1/26/2018,M,W,32,32
60560,1/26/2018,M,B,38,38
60561,1/26/2018,F,W,42,42
60562,1/26/2018,F,B,36,36
60563,1/26/2018,F,W,28,28
60564,1/26/2018,F,W,32,32
60565,1/26/2018,M,B,38,38
60566,1/26/2018,M,B,51,51
60567,1/26/2018,M,W,36,36
60568,1/26/2018,M,B,49,49
60569,1/26/2018,M,W,40,40
60570,1/26/2018,M,W,52,52
60571,1/26/2018,M,W,40,40
60572,1/26/2018,M,W,54,54
60573,1/26/2018,M,B,44,44
60574,1/26/2018,F,W,21,21
60575,1/26/2018,M,W,36,36
60576,1/27/2018,M,B,20,22
60577,1/27/2018,M,B,23,24
60578,1/27/2018,M,W,51,52
60579,1/27/2018,M,B,20,21
60580,1/27/2018,M,B,31,32
60581,1/27/2018,M,W,28,29
60582,1/27/2018,M,B,25,26
60583,1/27/2018,M,B,27,29
60584,1/27/2018,M,B,29,30
60585,1/27/2018,M,W,28,29
60586,1/27/2018,M,W,57,58
60587,1/27/2018,M,B,25,26
60588,1/27/2018,M,B,31,32
60589,1/27/2018,M,B,26,27
60590,1/27/2018,M,B,51,52
60591,1/27/2018,M,B,37,38
60592,1/27/2018,M,B,44,45
60593,1/27/2018,M,B,23,23
60594,1/27/2018,M,B,24,25
60595,1/27/2018,M,B,34,35
60596,1/27/2018,M,B,37,37
60597,1/27/2018,M,B,25,26
60598,1/27/2018,M,B,22,23
60599,1/27/2018,M,B,30,30
60600,1/27/2018,M,B,37,37
60601,1/27/2018,M,W,43,43
60602,1/27/2018,M,W,30,30
60603,1/27/2018,M,B,24,25
60604,1/27/2018,M,B,30,31
60605,1/27/2018,M,B,33,34
60606,1/27/2018,M,B,27,28
60607,1/27/2018,M,W,32,32
60608,1/27/2018,M,W,39,40
60609,1/27/2018,M,B,21,22
60610,1/27/2018,M,B,22,23
60611,1/27/2018,M,B,32,32
60612,1/27/2018,M,B,31,31
60613,1/27/2018,M,B,20,20
60614,1/27/2018,M,W,27,28
60615,1/27/2018,M,B,49,49
60616,1/27/2018,M,W,38,38
60617,1/27/2018,M,B,25,25
60618,1/27/2018,M,W,27,27
60619,1/27/2018,M,B,29,30
60620,1/27/2018,M,W,40,40
60621,1/27/2018,M,W,26,26
60622,1/27/2018,M,B,35,35
60623,1/27/2018,M,B,31,32
60624,1/27/2018,M,W,31,31
60625,1/27/2018,M,H,20,20
60626,1/27/2018,M,B,55,55
60627,1/27/2018,M,W,30,30
60628,1/27/2018,M,W,45,45
60629,1/27/2018,M,B,35,36
60630,1/27/2018,M,W,55,55
60631,1/27/2018,M,H,40,40
60632,1/27/2018,M,W,30,30
60633,1/27/2018,M,B,30,30
60634,1/27/2018,M,W,27,28
60635,1/27/2018,M,B,24,25
60636,1/27/2018,M,x,22,22
60637,1/27/2018,M,B,51,51
60638,1/27/2018,M,W,38,38
60639,1/27/2018,M,W,48,48
60640,1/27/2018,M,B,24,24
60641,1/27/2018,M,B,28,28
60642,1/27/2018,M,W,30,30
60643,1/27/2018,M,B,36,36
60644,1/27/2018,M,W,31,31
60645,1/27/2018,M,W,28,29
60646,1/27/2018,M,B,37,37
60647,1/27/2018,M,W,53,53
60648,1/27/2018,M,B,31,31
60649,1/27/2018,M,B,56,57
60650,1/27/2018,M,B,59,59
60651,1/27/2018,M,B,53,54
60652,1/27/2018,M,B,56,56
60653,1/27/2018,M,B,21,21
60654,1/27/2018,M,B,47,47
60655,1/27/2018,M,B,52,53
60656,1/27/2018,M,W,29,29
60657,1/27/2018,M,B,27,27
60658,1/27/2018,M,W,42,42
60659,1/27/2018,M,B,50,50
60660,1/27/2018,M,W,29,29
60661,1/27/2018,M,B,39,39
60662,1/27/2018,M,W,28,28
60663,1/27/2018,M,B,47,47
60664,1/27/2018,M,B,32,32
60665,1/27/2018,M,B,30,30
60666,1/27/2018,M,B,26,27
60667,1/27/2018,M,W,29,29
60668,1/27/2018,M,W,31,31
60669,1/27/2018,M,B,32,32
60670,1/27/2018,M,B,33,33
60671,1/27/2018,M,W,25,25
60672,1/27/2018,M,B,30,30
60673,1/27/2018,M,B,48,50
60674,1/27/2018,M,B,19,21
60675,1/27/2018,M,B,25,27
60676,1/27/2018,M,B,30,32
60677,1/27/2018,M,B,56,57
60678,1/27/2018,M,B,26,27
60679,1/27/2018,M,B,29,31
60680,1/27/2018,M,B,24,26
60681,1/27/2018,M,B,25,26
60682,1/27/2018,M,B,33,34
60683,1/27/2018,M,W,26,27
60684,1/27/2018,M,B,19,20
60685,1/27/2018,M,B,23,24
60686,1/27/2018,M,B,24,25
60687,1/27/2018,M,W,23,24
60688,1/27/2018,M,B,24,25
60689,1/27/2018,M,B,21,22
60690,1/27/2018,M,B,28,29
60691,1/27/2018,M,B,21,22
60692,1/27/2018,M,B,19,20
60693,1/27/2018,M,B,25,26
60694,1/27/2018,M,B,23,24
60695,1/27/2018,M,W,38,39
60696,1/27/2018,M,B,28,29
60697,1/27/2018,M,B,24,25
60698,1/27/2018,M,B,53,54
60699,1/27/2018,M,B,21,22
60700,1/27/2018,M,B,24,25
60701,1/27/2018,M,W,22,22
60702,1/27/2018,M,B,26,27
60703,1/27/2018,M,W,29,29
60704,1/27/2018,M,B,17,18
60705,1/27/2018,M,B,26,26
60706,1/27/2018,M,W,31,32
60707,1/27/2018,M,B,26,27
60708,1/27/2018,M,B,19,20
60709,1/27/2018,M,B,33,33
60710,1/27/2018,M,B,30,30
60711,1/27/2018,M,B,32,33
60712,1/27/2018,M,W,27,27
60713,1/27/2018,M,B,26,26
60714,1/27/2018,M,W,25,25
60715,1/27/2018,M,B,59,59
60716,1/27/2018,M,B,25,25
60717,1/27/2018,M,W,34,34
60718,1/27/2018,M,B,22,22
60719,1/27/2018,M,W,50,50
60720,1/27/2018,M,B,36,36
60721,1/27/2018,M,B,27,27
60722,1/27/2018,M,W,32,32
60723,1/27/2018,M,B,21,22
60724,1/27/2018,M,B,31,31
60725,1/27/2018,M,B,22,22
60726,1/27/2018,M,B,25,25
60727,1/27/2018,M,W,52,53
60728,1/27/2018,M,B,49,49
60729,1/27/2018,M,B,26,26
60730,1/27/2018,M,W,34,34
60731,1/27/2018,M,B,16,17
60732,1/27/2018,M,B,16,17
60733,1/27/2018,M,B,15,16
60734,1/27/2018,M,B,15,16
60735,1/27/2018,M,B,17,17
60736,1/27/2018,M,W,16,16
60737,1/27/2018,M,B,17,17
60738,1/27/2018,M,W,17,17
60739,1/27/2018,M,B,15,16
60740,1/27/2018,M,B,16,16
60741,1/27/2018,M,B,17,17
60742,1/27/2018,M,B,17,17
60743,1/27/2018,M,B,17,17
60744,1/27/2018,M,W,17,17
60745,1/27/2018,M,B,17,17
60746,1/27/2018,M,W,45,47
60747,1/27/2018,M,W,25,26
60748,1/27/2018,M,B,64,65
60749,1/27/2018,M,B,23,24
60750,1/27/2018,M,B,22,23
60751,1/27/2018,M,W,42,43
60752,1/27/2018,M,B,22,23
60753,1/27/2018,M,W,23,24
60754,1/27/2018,M,B,19,20
60755,1/27/2018,M,B,18,19
60756,1/27/2018,M,B,28,29
60757,1/27/2018,M,B,55,56
60758,1/27/2018,M,B,20,20
60759,1/27/2018,M,B,41,42
60760,1/27/2018,M,B,39,40
60761,1/27/2018,M,B,27,28
60762,1/27/2018,M,B,48,49
60763,1/27/2018,M,W,23,23
60764,1/27/2018,M,B,31,31
60765,1/27/2018,M,W,23,24
60766,1/27/2018,M,W,35,35
60767,1/27/2018,M,B,23,24
60768,1/27/2018,M,B,24,24
60769,1/27/2018,M,B,28,29
60770,1/27/2018,M,B,39,39
60771,1/27/2018,M,B,31,32
60772,1/27/2018,M,B,25,25
60773,1/27/2018,M,B,48,49
60774,1/27/2018,M,W,33,34
60775,1/27/2018,M,B,47,47
60776,1/27/2018,M,U,25,25
60777,1/27/2018,M,B,58,59
60778,1/27/2018,M,B,60,60
60779,1/27/2018,M,W,26,26
60780,1/27/2018,M,W,38,39
60781,1/27/2018,M,W,50,50
60782,1/27/2018,M,B,50,51
60783,1/27/2018,M,U,29,29
60784,1/27/2018,M,W,57,57
60785,1/27/2018,M,B,20,20
60786,1/27/2018,M,W,18,18
60787,1/27/2018,M,,27,28
60788,1/27/2018,M,B,28,28
60789,1/27/2018,M,B,25,25
60790,1/27/2018,M,B,45,46
60791,1/27/2018,M,B,28,28
60792,1/27/2018,M,B,19,19
60793,1/27/2018,M,W,35,35
60794,1/27/2018,M,W,50,51
60795,1/27/2018,M,W,22,22
60796,1/27/2018,M,B,43,43
60797,1/27/2018,M,W,18,19
60798,1/27/2018,M,W,43,44
60799,1/27/2018,M,B,35,36
60800,1/27/2018,M,B,66,66
60801,1/27/2018,M,B,47,47
60802,1/27/2018,M,B,64,64
60803,1/27/2018,M,W,27,27
60804,1/27/2018,M,B,20,20
60805,1/27/2018,M,W,30,30
60806,1/27/2018,M,W,31,31
60807,1/27/2018,M,W,46,46
60808,1/27/2018,M,W,52,52
60809,1/27/2018,M,H,26,26
60810,1/27/2018,M,W,42,42
60811,1/27/2018,M,W,28,28
60812,1/27/2018,M,B,33,33
60813,1/27/2018,M,B,22,22
60814,1/27/2018,M,B,21,21
60815,1/27/2018,M,W,34,34
60816,1/27/2018,M,W,36,36
60817,1/27/2018,M,W,45,45
60818,1/27/2018,M,W,33,33
60819,1/27/2018,M,B,35,35
60820,1/27/2018,M,W,23,23
60821,1/27/2018,M,W,28,28
60822,1/27/2018,M,W,35,35
60823,1/27/2018,M,B,25,25
60824,1/27/2018,M,B,23,23
60825,1/27/2018,M,W,34,34
60826,1/27/2018,M,B,32,32
60827,1/27/2018,M,B,49,49
60828,1/27/2018,M,W,34,34
60829,1/27/2018,M,W,49,49
60830,1/27/2018,M,B,49,49
60831,1/27/2018,M,W,56,56
60832,1/27/2018,M,W,41,41
60833,1/27/2018,M,W,33,33
60834,1/27/2018,M,B,22,22
60835,1/27/2018,M,W,48,48
60836,1/27/2018,M,W,54,54
60837,1/27/2018,M,W,33,33
60838,1/27/2018,M,B,47,47
60839,1/27/2018,M,W,29,29
60840,1/27/2018,M,W,25,26
60841,1/27/2018,M,W,32,34
60842,1/27/2018,M,B,19,20
60843,1/27/2018,M,B,26,27
60844,1/27/2018,M,B,20,21
60845,1/27/2018,M,B,35,36
60846,1/27/2018,M,W,27,28
60847,1/27/2018,M,W,62,63
60848,1/27/2018,M,B,28,29
60849,1/27/2018,M,B,23,24
60850,1/27/2018,M,B,18,19
60851,1/27/2018,M,W,25,25
60852,1/27/2018,M,W,41,42
60853,1/27/2018,M,B,35,36
60854,1/27/2018,M,B,24,25
60855,1/27/2018,M,B,27,27
60856,1/27/2018,M,W,44,44
60857,1/27/2018,M,B,57,57
60858,1/27/2018,M,B,41,42
60859,1/27/2018,M,W,18,19
60860,1/27/2018,M,B,23,23
60861,1/27/2018,M,W,40,41
60862,1/27/2018,M,B,26,26
60863,1/27/2018,M,H,38,39
60864,1/27/2018,M,W,33,33
60865,1/27/2018,M,B,33,34
60866,1/27/2018,M,B,29,30
60867,1/27/2018,M,B,53,54
60868,1/27/2018,M,W,21,22
60869,1/27/2018,M,B,59,59
60870,1/27/2018,M,B,21,21
60871,1/27/2018,M,W,25,25
60872,1/27/2018,M,W,32,33
60873,1/27/2018,M,W,34,34
60874,1/27/2018,M,W,20,21
60875,1/27/2018,M,W,38,38
60876,1/27/2018,M,B,34,34
60877,1/27/2018,M,W,28,28
60878,1/27/2018,M,W,31,31
60879,1/27/2018,M,W,61,62
60880,1/27/2018,M,U,28,29
60881,1/27/2018,M,B,50,51
60882,1/27/2018,M,W,34,35
60883,1/27/2018,M,B,28,29
60884,1/27/2018,M,B,44,44
60885,1/27/2018,M,B,28,28
60886,1/27/2018,M,B,41,42
60887,1/27/2018,M,B,53,53
60888,1/27/2018,M,W,49,50
60889,1/27/2018,M,W,28,28
60890,1/27/2018,M,B,33,34
60891,1/27/2018,M,B,27,28
60892,1/27/2018,M,B,28,28
60893,1/27/2018,M,W,46,46
60894,1/27/2018,M,W,19,19
60895,1/27/2018,M,B,57,57
60896,1/27/2018,M,W,25,25
60897,1/27/2018,M,W,25,25
60898,1/27/2018,M,W,29,30
60899,1/27/2018,M,B,29,29
60900,1/27/2018,M,W,52,53
60901,1/27/2018,M,W,23,23
60902,1/27/2018,M,B,41,41
60903,1/27/2018,M,W,32,32
60904,1/27/2018,M,B,20,21
60905,1/27/2018,M,W,38,38
60906,1/27/2018,M,W,50,50
60907,1/27/2018,M,B,18,18
60908,1/27/2018,M,W,63,63
60909,1/27/2018,M,B,48,48
60910,1/27/2018,M,B,27,27
60911,1/27/2018,M,W,33,33
60912,1/27/2018,M,W,34,34
60913,1/27/2018,M,W,26,26
60914,1/27/2018,M,W,30,30
60915,1/27/2018,M,W,24,24
60916,1/27/2018,M,W,39,39
60917,1/27/2018,M,B,56,56
60918,1/27/2018,M,B,30,30
60919,1/27/2018,M,W,39,39
60920,1/27/2018,M,W,53,54
60921,1/27/2018,M,W,37,37
60922,1/27/2018,M,B,42,42
60923,1/27/2018,M,B,26,26
60924,1/27/2018,M,B,36,36
60925,1/27/2018,M,A,33,33
60926,1/27/2018,M,W,30,30
60927,1/27/2018,M,W,23,23
60928,1/27/2018,M,W,24,24
60929,1/27/2018,M,H,33,33
60930,1/27/2018,M,B,23,23
60931,1/27/2018,M,W,21,21
60932,1/27/2018,M,W,27,27
60933,1/27/2018,M,B,30,30
60934,1/27/2018,M,B,22,34
60935,1/27/2018,M,B,40,42
60936,1/27/2018,M,B,32,34
60937,1/27/2018,M,B,32,33
60938,1/27/2018,M,B,17,18
60939,1/27/2018,M,B,22,23
60940,1/27/2018,M,B,49,50
60941,1/27/2018,M,B,41,42
60942,1/27/2018,M,B,26,27
60943,1/27/2018,M,W,40,40
60944,1/27/2018,M,B,19,20
60945,1/27/2018,M,W,36,36
60946,1/27/2018,M,B,21,22
60947,1/27/2018,M,B,46,47
60948,1/27/2018,M,B,22,22
60949,1/27/2018,M,W,30,30
60950,1/27/2018,M,B,43,44
60951,1/27/2018,M,W,27,28
60952,1/27/2018,M,W,29,29
60953,1/27/2018,M,B,22,23
60954,1/27/2018,M,W,56,57
60955,1/27/2018,M,B,24,25
60956,1/27/2018,M,B,21,21
60957,1/27/2018,M,B,49,49
60958,1/27/2018,M,B,21,22
60959,1/27/2018,M,W,43,44
60960,1/27/2018,M,W,37,38
60961,1/27/2018,M,W,17,18
60962,1/27/2018,M,W,26,27
60963,1/27/2018,M,B,58,58
60964,1/27/2018,M,B,28,28
60965,1/27/2018,M,W,58,58
60966,1/27/2018,M,W,37,37
60967,1/27/2018,M,W,19,19
60968,1/27/2018,M,W,19,19
60969,1/27/2018,M,B,26,27
60970,1/27/2018,M,W,54,55
60971,1/27/2018,M,W,28,28
60972,1/27/2018,M,B,36,36
60973,1/27/2018,M,W,41,41
60974,1/27/2018,M,x,34,35
60975,1/27/2018,M,B,49,49
60976,1/27/2018,M,B,25,26
60977,1/27/2018,M,B,51,52
60978,1/27/2018,M,B,28,28
60979,1/27/2018,M,W,63,63
60980,1/27/2018,M,B,24,24
60981,1/27/2018,M,B,36,36
60982,1/27/2018,M,W,53,53
60983,1/27/2018,M,B,49,49
60984,1/27/2018,M,B,21,21
60985,1/27/2018,M,B,26,26
60986,1/27/2018,M,B,33,33
60987,1/27/2018,M,W,49,49
60988,1/27/2018,M,W,36,36
60989,1/27/2018,M,W,38,38
60990,1/27/2018,M,B,46,47
60991,1/27/2018,M,B,24,26
60992,1/27/2018,M,W,27,29
60993,1/27/2018,M,B,29,30
60994,1/27/2018,M,W,39,40
60995,1/27/2018,M,W,35,36
60996,1/27/2018,M,B,19,20
60997,1/27/2018,M,W,42,43
60998,1/27/2018,M,B,43,44
60999,1/27/2018,M,W,27,28
61000,1/27/2018,M,W,39,40
61001,1/27/2018,M,B,19,20
61002,1/27/2018,M,W,25,25
61003,1/27/2018,M,B,48,48
61004,1/27/2018,M,B,36,36
61005,1/27/2018,M,W,30,31
61006,1/27/2018,M,B,26,26
61007,1/27/2018,M,B,29,30
61008,1/27/2018,M,B,69,70
61009,1/27/2018,M,B,20,20
61010,1/27/2018,M,B,20,20
61011,1/27/2018,M,B,33,33
61012,1/27/2018,M,B,18,18
61013,1/27/2018,M,B,29,29
61014,1/27/2018,M,W,34,34
61015,1/27/2018,M,B,26,26
61016,1/27/2018,M,W,61,61
61017,1/27/2018,M,B,21,21
61018,1/27/2018,M,B,24,24
61019,1/27/2018,M,W,25,25
61020,1/27/2018,M,W,35,36
61021,1/27/2018,M,W,41,41
61022,1/27/2018,M,W,51,51
61023,1/27/2018,M,B,40,40
61024,1/27/2018,M,B,38,38
61025,1/27/2018,M,B,41,41
61026,1/27/2018,M,W,37,37
61027,1/27/2018,M,B,28,28
61028,1/27/2018,M,W,22,22
61029,1/27/2018,M,B,63,64
61030,1/27/2018,M,B,19,20
61031,1/27/2018,M,W,36,36
61032,1/27/2018,M,B,46,46
61033,1/27/2018,M,B,22,22
61034,1/27/2018,M,W,57,58
61035,1/27/2018,M,W,40,41
61036,1/27/2018,M,W,28,29
61037,1/27/2018,M,W,25,25
61038,1/27/2018,M,B,45,46
61039,1/27/2018,M,W,27,27
61040,1/27/2018,M,B,32,33
61041,1/27/2018,M,W,51,51
61042,1/27/2018,M,W,37,37
61043,1/27/2018,M,W,38,38
61044,1/27/2018,M,W,29,29
61045,1/27/2018,M,B,29,30
61046,1/27/2018,M,B,34,35
61047,1/27/2018,M,W,33,33
61048,1/27/2018,M,W,34,35
61049,1/27/2018,M,W,33,34
61050,1/27/2018,M,B,36,36
61051,1/27/2018,M,W,31,31
61052,1/27/2018,M,B,41,41
61053,1/27/2018,M,B,20,20
61054,1/27/2018,M,B,28,28
61055,1/27/2018,M,W,21,21
61056,1/27/2018,M,W,36,36
61057,1/27/2018,M,B,27,27
61058,1/27/2018,M,B,18,18
61059,1/27/2018,M,B,35,35
61060,1/27/2018,M,B,39,40
61061,1/27/2018,M,B,28,28
61062,1/27/2018,M,B,26,26
61063,1/27/2018,M,B,64,64
61064,1/27/2018,M,B,31,31
61065,1/27/2018,M,W,29,29
61066,1/27/2018,M,W,40,40
61067,1/27/2018,M,B,22,22
61068,1/27/2018,M,B,59,59
61069,1/27/2018,M,W,57,57
61070,1/27/2018,M,B,57,57
61071,1/27/2018,M,B,30,30
61072,1/27/2018,M,W,35,35
61073,1/27/2018,M,W,30,30
61074,1/27/2018,M,W,39,39
61075,1/27/2018,M,W,26,26
61076,1/27/2018,M,W,31,31
61077,1/27/2018,M,B,19,19
61078,1/27/2018,M,B,19,19
61079,1/27/2018,M,W,25,25
61080,1/27/2018,M,W,31,31
61081,1/27/2018,M,W,58,58
61082,1/27/2018,M,W,33,34
61083,1/27/2018,M,B,28,28
61084,1/27/2018,M,B,39,39
61085,1/27/2018,M,B,27,27
61086,1/27/2018,M,H,23,23
61087,1/27/2018,M,B,24,24
61088,1/27/2018,M,W,42,42
61089,1/27/2018,M,W,30,30
61090,1/27/2018,M,W,21,21
61091,1/27/2018,M,W,59,66
61092,1/27/2018,M,B,40,41
61093,1/27/2018,M,B,32,33
61094,1/27/2018,M,B,52,53
61095,1/27/2018,M,B,62,63
61096,1/27/2018,M,W,30,31
61097,1/27/2018,M,W,47,48
61098,1/27/2018,M,B,23,23
61099,1/27/2018,M,W,36,37
61100,1/27/2018,M,W,24,24
61101,1/27/2018,M,B,47,47
61102,1/27/2018,M,W,31,32
61103,1/27/2018,M,x,25,25
61104,1/27/2018,M,B,19,20
61105,1/27/2018,M,B,20,21
61106,1/27/2018,M,B,30,31
61107,1/27/2018,M,B,18,19
61108,1/27/2018,M,W,32,33
61109,1/27/2018,M,B,46,47
61110,1/27/2018,M,W,41,41
61111,1/27/2018,M,B,31,32
61112,1/27/2018,M,B,37,38
61113,1/27/2018,M,B,19,19
61114,1/27/2018,M,B,28,28
61115,1/27/2018,M,B,20,21
61116,1/27/2018,M,B,31,32
61117,1/27/2018,M,W,42,43
61118,1/27/2018,M,B,27,28
61119,1/27/2018,M,W,30,31
61120,1/27/2018,M,W,36,36
61121,1/27/2018,M,B,45,45
61122,1/27/2018,M,B,32,33
61123,1/27/2018,M,x,26,27
61124,1/27/2018,M,B,57,58
61125,1/27/2018,M,B,20,20
61126,1/27/2018,M,B,28,29
61127,1/27/2018,M,B,26,27
61128,1/27/2018,M,W,40,40
61129,1/27/2018,M,B,20,20
61130,1/27/2018,M,W,57,57
61131,1/27/2018,M,B,36,36
61132,1/27/2018,M,B,19,19
61133,1/27/2018,M,B,30,30
61134,1/27/2018,M,W,31,31
61135,1/27/2018,M,B,63,63
61136,1/27/2018,M,B,29,29
61137,1/27/2018,M,B,25,26
61138,1/27/2018,M,B,28,29
61139,1/27/2018,M,W,45,45
61140,1/27/2018,M,B,25,25
61141,1/27/2018,M,B,56,56
61142,1/27/2018,M,W,43,43
61143,1/27/2018,M,W,42,42
61144,1/27/2018,M,B,30,31
61145,1/27/2018,M,W,38,38
61146,1/27/2018,M,B,23,24
61147,1/27/2018,M,B,22,23
61148,1/27/2018,M,W,34,34
61149,1/27/2018,M,B,52,52
61150,1/27/2018,M,B,56,56
61151,1/27/2018,M,W,29,30
61152,1/27/2018,M,B,36,36
61153,1/27/2018,M,W,37,37
61154,1/27/2018,M,W,33,33
61155,1/27/2018,M,W,31,31
61156,1/27/2018,M,W,37,37
61157,1/27/2018,M,B,26,26
61158,1/27/2018,M,W,41,41
61159,1/27/2018,M,B,27,27
61160,1/27/2018,M,B,26,26
61161,1/27/2018,M,W,58,58
61162,1/27/2018,M,W,32,32
61163,1/27/2018,M,W,46,46
61164,1/27/2018,M,W,36,36
61165,1/27/2018,M,B,37,37
61166,1/27/2018,M,B,47,47
61167,1/27/2018,M,W,50,50
61168,1/27/2018,M,W,38,38
61169,1/27/2018,M,W,43,43
61170,1/27/2018,M,W,42,42
61171,1/27/2018,M,B,26,26
61172,1/27/2018,M,B,33,33
61173,1/27/2018,M,W,30,30
61174,1/27/2018,M,W,21,21
61175,1/27/2018,M,B,52,52
61176,1/27/2018,M,B,21,21
61177,1/27/2018,M,W,21,21
61178,1/27/2018,M,B,26,26
61179,1/27/2018,M,B,58,58
61180,1/27/2018,M,W,36,36
61181,1/27/2018,M,B,22,22
61182,1/27/2018,M,B,34,34
61183,1/27/2018,M,W,26,26
61184,1/27/2018,M,B,30,33
61185,1/27/2018,M,B,26,29
61186,1/27/2018,M,B,31,33
61187,1/27/2018,M,B,32,34
61188,1/27/2018,M,B,19,21
61189,1/27/2018,M,B,36,38
61190,1/27/2018,M,B,32,34
